longitude,latitude,name,markerinnerhtml
0.253039,49.145285,Bel'hair,<p><b>Bel'hair</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Bel%27hair 20+RUE+JULES+VERNE+LISIEUX'>Voir la devanture via Google Maps</a></p>
5.16538,43.480832,Holis'tif,<p><b>Holis'tif</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Holis%27tif 36+RUE+PAUL+ELUARD+BERRE+L%27ETANG'>Voir la devanture via Google Maps</a></p>
1.990994,46.950076,Hair D'orient,<p><b>Hair D'orient</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Hair+D%27orient 7+PL+DE+LA+POTERIE+ISSOUDUN'>Voir la devanture via Google Maps</a></p>
55.516101,-21.276557,Facelook,<p><b>Facelook</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Facelook 20+RUE+DU+GENERAL+BIGEARD+LE+TAMPON'>Voir la devanture via Google Maps</a></p>
4.156208,44.171088,Eurl Instinc'tifs,<p><b>Eurl Instinc'tifs</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Eurl+Instinc%27tifs 1+PL+BALARD+SALINDRES'>Voir la devanture via Google Maps</a></p>
5.688324,45.840271,L'hair O Naturel,<p><b>L'hair O Naturel</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=L%27hair+O+Naturel 670+RTE+DES+LACS+SAINT-MARTIN-DE-BAVEL'>Voir la devanture via Google Maps</a></p>
2.002368,49.44787,Hair Max,<p><b>Hair Max</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Hair+Max 121+IMP+DES+CHARMILLES+LE+MONT-SAINT-ADRIEN'>Voir la devanture via Google Maps</a></p>
2.33414,50.804087,Nouvel Univ ' Hair,<p><b>Nouvel Univ ' Hair</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Nouvel+Univ+%27+Hair 222+PL+DU+JEU+DE+PAUME+BUYSSCHEURE'>Voir la devanture via Google Maps</a></p>
-0.411748,48.872283,Attentifs,<p><b>Attentifs</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Attentifs 5+RUE+DU+STADE+RENE+VALLEE+PONT+D%27OUILLY'>Voir la devanture via Google Maps</a></p>
4.398566,49.617109,Tifany Coiffure,<p><b>Tifany Coiffure</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Tifany+Coiffure 4+IMP+DE+LA+BRIQUETERIE+MESMONT'>Voir la devanture via Google Maps</a></p>
-2.21769,47.26998,Intui'tif,<p><b>Intui'tif</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Intui%27tif 52+RUE+DE+PORNICHET+SAINT-NAZAIRE'>Voir la devanture via Google Maps</a></p>
1.313851,47.579904,Bulle D'hair,<p><b>Bulle D'hair</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Bulle+D%27hair 17+AV+DU+MARECHAL+FOCH+BLOIS'>Voir la devanture via Google Maps</a></p>
3.055947,43.018875,L'art Dans L'hair,<p><b>L'art Dans L'hair</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=L%27art+Dans+L%27hair 136+AV+DE+LA+MER+PORT-LA-NOUVELLE'>Voir la devanture via Google Maps</a></p>
1.077648,49.926121,Hair Design,<p><b>Hair Design</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Hair+Design 13+RUE+DE+CLIEU+DIEPPE'>Voir la devanture via Google Maps</a></p>
1.392344,45.25093,Diminu'tifs,<p><b>Diminu'tifs</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Diminu%27tifs 495+AV+GENERAL+DE+GAULLE+SAINT-AULAIRE'>Voir la devanture via Google Maps</a></p>
7.30817,47.734776,Bel'hair Coiffure,<p><b>Bel'hair Coiffure</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Bel%27hair+Coiffure 11+RUE+RABELAIS+MULHOUSE'>Voir la devanture via Google Maps</a></p>
-0.366621,48.581053,Le Rep'hair De Sandra,<p><b>Le Rep'hair De Sandra</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Le+Rep%27hair+De+Sandra 48+RTE+DE+BAGNOLES+LA+FERTE+MACE'>Voir la devanture via Google Maps</a></p>
5.499893,43.680701,Althairego,<p><b>Althairego</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Althairego 142+RTE+D+AIX+EN+PROVENCE+PERTUIS'>Voir la devanture via Google Maps</a></p>
3.006419,49.715822,L'epicurienne,<p><b>L'epicurienne</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=L%27epicurienne 89+RUE+GRANDE+RUE+ESMERY-HALLON'>Voir la devanture via Google Maps</a></p>
5.78271,49.540523,Barb Hair,<p><b>Barb Hair</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Barb+Hair 2+RUE+EMILE+PAROTTE+MONT-SAINT-MARTIN'>Voir la devanture via Google Maps</a></p>
-0.824745,48.069151,De Meche Avec Vous,<p><b>De Meche Avec Vous</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=De+Meche+Avec+Vous 31+AV+GENERAL+CHARLES+DE+GAULLE+SAINT-BERTHEVIN'>Voir la devanture via Google Maps</a></p>
4.717875,46.347164,Salon Crea'tif,<p><b>Salon Crea'tif</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Salon+Crea%27tif RTE+DE+CLUNY+LA+ROCHE-VINEUSE'>Voir la devanture via Google Maps</a></p>
3.157694,43.369154,L'hair De Sacha,<p><b>L'hair De Sacha</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=L%27hair+De+Sacha 8+RUE+DE+L+EGALITE+MARAUSSAN'>Voir la devanture via Google Maps</a></p>
7.747598,48.903758,Espace Coiffure Bleucl'hair,<p><b>Espace Coiffure Bleucl'hair</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Espace+Coiffure+Bleucl%27hair 7+RTE+DE+HAGUENAU+DURRENBACH'>Voir la devanture via Google Maps</a></p>
4.43029,45.946875,C'dans L'hair,<p><b>C'dans L'hair</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=C%27dans+L%27hair 11+RTE+DE+DIEME+VALSONNE'>Voir la devanture via Google Maps</a></p>
-1.334708,48.050623,L'exp'hair Coiffure,<p><b>L'exp'hair Coiffure</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=L%27exp%27hair+Coiffure 6+RUE+DE+LA+GRETAIS+LOUVIGNE-DE-BAIS'>Voir la devanture via Google Maps</a></p>
1.089367,49.44202,Salon Imagin'hair,<p><b>Salon Imagin'hair</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Salon+Imagin%27hair 82+RUE+DE+LA+VICOMTE+ROUEN'>Voir la devanture via Google Maps</a></p>
2.788085,49.697613,Atmosp'hair,<p><b>Atmosp'hair</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Atmosp%27hair 4+RUE+DES+MINIMES+ROYE'>Voir la devanture via Google Maps</a></p>
2.897334,42.71826,Jok'hair,<p><b>Jok'hair</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Jok%27hair 79+CHE+DE+LA+POUDRIERE+PERPIGNAN'>Voir la devanture via Google Maps</a></p>
5.144827,48.100054,Coiff 'hair,<p><b>Coiff 'hair</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Coiff+%27hair 50+AV+DE+LA+REPUBLIQUE+CHAUMONT'>Voir la devanture via Google Maps</a></p>
-1.167965,46.459859,Tete En L'hair,<p><b>Tete En L'hair</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Tete+En+L%27hair 17+AV+EMILE+BEAUSSIRE+LUCON'>Voir la devanture via Google Maps</a></p>
7.264291,49.046977,Ceduc' Tif,<p><b>Ceduc' Tif</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Ceduc%27+Tif 40+RUE+DES+ALLIES+ROHRBACH-LES-BITCHE'>Voir la devanture via Google Maps</a></p>
0.071961,47.929106,Atten'tif,<p><b>Atten'tif</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Atten%27tif 2+PL+DE+L%27EGLISE+VOIVRES-LES-LE-MANS'>Voir la devanture via Google Maps</a></p>
-3.42697,48.404663,Nature Et 'hair'nelle,<p><b>Nature Et 'hair'nelle</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Nature+Et+%27hair%27nelle 15+R+DE+L%27EGLISE+CALLAC'>Voir la devanture via Google Maps</a></p>
0.639859,48.186932,Gare A Vos Tifs,<p><b>Gare A Vos Tifs</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Gare+A+Vos+Tifs 11+RUE+VOLTAIRE+LA+FERTE-BERNARD'>Voir la devanture via Google Maps</a></p>
3.010243,43.372029,L'hair Natur,<p><b>L'hair Natur</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=L%27hair+Natur 1+AV+DU+LANGUEDOC+CREISSAN'>Voir la devanture via Google Maps</a></p>
5.396958,43.27596,Cap'tif,<p><b>Cap'tif</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Cap%27tif 74+BD+RABATAU+MARSEILLE+8'>Voir la devanture via Google Maps</a></p>
2.911909,50.512225,Jennyf'hair,<p><b>Jennyf'hair</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Jennyf%27hair 9+RUE+NATIONALE+PROVIN'>Voir la devanture via Google Maps</a></p>
7.1347,48.04143,Anne-cl'hair Coiffure,<p><b>Anne-cl'hair Coiffure</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Anne-cl%27hair+Coiffure 5+GRAND+RUE+MUNSTER'>Voir la devanture via Google Maps</a></p>
1.307566,43.590853,Hair Inter,<p><b>Hair Inter</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Hair+Inter 15+IMP+MARCEL+PAUL+TOURNEFEUILLE'>Voir la devanture via Google Maps</a></p>
2.408449,42.610595,Recrea'tiff,<p><b>Recrea'tiff</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Recrea%27tiff ESPACE+LA+BORNADE+RIA-SIRACH'>Voir la devanture via Google Maps</a></p>
1.447917,43.603309,Synhairgie,<p><b>Synhairgie</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Synhairgie 7+RUE+SAINT+JEROME+TOULOUSE'>Voir la devanture via Google Maps</a></p>
-0.518949,43.882832,Coiff Hair,<p><b>Coiff Hair</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Coiff+Hair 65+AV+CAMILLE+BRETTES+SAINT-PIERRE-DU-MONT'>Voir la devanture via Google Maps</a></p>
2.288936,48.690083,Barb'hair Shop,<p><b>Barb'hair Shop</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Barb%27hair+Shop 163+RUE+PDT+FRANCOIS+MITTERRAND+LONGJUMEAU'>Voir la devanture via Google Maps</a></p>
3.084124,50.637323,Sympa ' Tifs,<p><b>Sympa ' Tifs</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Sympa+%27+Tifs 66+RUE+EUGENE+JACQUET+LILLE'>Voir la devanture via Google Maps</a></p>
3.06243,50.644489,New Barb'hair,<p><b>New Barb'hair</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=New+Barb%27hair 26+AV+DU+PEUPLE+BELGE+LILLE'>Voir la devanture via Google Maps</a></p>
6.260709,46.203678,Salon Decor-a-tifs,<p><b>Salon Decor-a-tifs</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Salon+Decor-a-tifs 9+RUE+HENRI+JACCAZ+VILLE-LA-GRAND'>Voir la devanture via Google Maps</a></p>
8.724762,41.914898,Pause Coiffee,<p><b>Pause Coiffee</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Pause+Coiffee 14+BD+MADAME+MERE+AJACCIO'>Voir la devanture via Google Maps</a></p>
1.346764,43.586828,Un Hair De Parenthese,<p><b>Un Hair De Parenthese</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Un+Hair+De+Parenthese 4+RUE+DE+LA+MONTJOIE+TOURNEFEUILLE'>Voir la devanture via Google Maps</a></p>
1.048869,43.729098,Lune Hair,<p><b>Lune Hair</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Lune+Hair 44+AV+RAYMOND+SOMMER+CADOURS'>Voir la devanture via Google Maps</a></p>
1.064279,46.631838,L'hair Du Temps,<p><b>L'hair Du Temps</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=L%27hair+Du+Temps 42+GRANDE+RUE+LE+BLANC'>Voir la devanture via Google Maps</a></p>
-61.530458,16.258976,Speed Hair Women,<p><b>Speed Hair Women</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Speed+Hair+Women 6+AV+DE+L%27OUEST+DUPLEX+LES+ABYMES'>Voir la devanture via Google Maps</a></p>
-0.483409,47.443472,L'hair Naturel,<p><b>L'hair Naturel</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=L%27hair+Naturel 26+BD+ANDRE+DAUTEL+TRELAZE'>Voir la devanture via Google Maps</a></p>
1.910505,43.983023,De Meche Avec Vous,<p><b>De Meche Avec Vous</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=De+Meche+Avec+Vous 4+RTE+DE+GAILLAC+CAHUZAC-SUR-VERE'>Voir la devanture via Google Maps</a></p>
1.17252,49.809444,Hair Naturel,<p><b>Hair Naturel</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Hair+Naturel 7+RUE+DES+FORRIERES+TORCY-LE-PETIT'>Voir la devanture via Google Maps</a></p>
4.832543,45.766628,Cyb Hair,<p><b>Cyb Hair</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Cyb+Hair 9+RUE+MAJOR+MARTIN+LYON+1ER'>Voir la devanture via Google Maps</a></p>
2.391001,51.03359,Crea ' Tif,<p><b>Crea ' Tif</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Crea+%27+Tif 62+RUE+ALPHONSE+DAUDET+DUNKERQUE'>Voir la devanture via Google Maps</a></p>
-1.42934,43.656525,"Tete En L Hair, Jolie Mome","<p><b>Tete En L Hair, Jolie Mome</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Tete+En+L+Hair%2C+Jolie+Mome 234+AV+DU+TOURING+CLUB+DE+FRANCE+SOORTS-HOSSEGOR'>Voir la devanture via Google Maps</a></p>"
0.453908,47.451008,Intui'tif Coiffure,<p><b>Intui'tif Coiffure</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Intui%27tif+Coiffure CHEVAUPY+AMBILLOU'>Voir la devanture via Google Maps</a></p>
4.771072,45.588819,Imagina Tif,<p><b>Imagina Tif</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Imagina+Tif 16+RUE+VICTOR+HUGO+GIVORS'>Voir la devanture via Google Maps</a></p>
-1.141739,44.763122,L'univ'hair,<p><b>L'univ'hair</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=L%27univ%27hair 41+AV+DE+LA+PLAGE+ARES'>Voir la devanture via Google Maps</a></p>
-1.080572,46.080617,Le Bon Hair Bio,<p><b>Le Bon Hair Bio</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Le+Bon+Hair+Bio 23+AV+DE+LA+PETITE+BORDE+CHATELAILLON-PLAGE'>Voir la devanture via Google Maps</a></p>
6.101862,43.255213,Ma Bulle D Hair,<p><b>Ma Bulle D Hair</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Ma+Bulle+D+Hair 1744+RTE+DE+PUGET+VILLE+CUERS'>Voir la devanture via Google Maps</a></p>
6.224842,45.538238,Salon Cre'atif,<p><b>Salon Cre'atif</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Salon+Cre%27atif CHEF+LIEU+CHAMOUX-SUR-GELON'>Voir la devanture via Google Maps</a></p>
0.373592,46.693701,For' Hom,<p><b>For' Hom</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=For%27+Hom 10+GRAND+RUE+JAUNAY-MARIGNY'>Voir la devanture via Google Maps</a></p>
1.369554,49.410106,L'art De Pl'hair,<p><b>L'art De Pl'hair</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=L%27art+De+Pl%27hair 7+RUE+DES+MOULINEAUX+PERRIERS-SUR-ANDELLE'>Voir la devanture via Google Maps</a></p>
7.265183,47.692198,Hair Line Coiffure,<p><b>Hair Line Coiffure</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Hair+Line+Coiffure 4+RUE+DES+CHAMPS+FROENINGEN'>Voir la devanture via Google Maps</a></p>
3.551517,50.412328,L'hair De Sophie,<p><b>L'hair De Sophie</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=L%27hair+De+Sophie 14+RUE+CHARLES+LOUIS+DELTOMBE+BRUAY+SUR+L%27ESCAUT'>Voir la devanture via Google Maps</a></p>
5.543358,43.430484,Act Tif Coiffure,<p><b>Act Tif Coiffure</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Act+Tif+Coiffure AV+EMILE+ZOLA+GREASQUE'>Voir la devanture via Google Maps</a></p>
-0.396891,43.523973,L'hair D'audrey,<p><b>L'hair D'audrey</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=L%27hair+D%27audrey 1+RTE+DE+PAU+VIGNES'>Voir la devanture via Google Maps</a></p>
4.435685,46.805564,Hair Libre,<p><b>Hair Libre</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Hair+Libre 25+RUE+MARECHAL+FOCH+LE+CREUSOT'>Voir la devanture via Google Maps</a></p>
5.565063,45.325695,Jennif'hair,<p><b>Jennif'hair</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Jennif%27hair 14+PL+DU+GENERAL+DE+GAULLE+MOIRANS'>Voir la devanture via Google Maps</a></p>
2.429603,44.905348,L'hair O Naturel,<p><b>L'hair O Naturel</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=L%27hair+O+Naturel 34+RUE+DE+L+ABBE+DE+PRADT+AURILLAC'>Voir la devanture via Google Maps</a></p>
-1.174218,47.335166,L'hair Du Temps,<p><b>L'hair Du Temps</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=L%27hair+Du+Temps RUE+DU+STADE+OREE-D%27ANJOU'>Voir la devanture via Google Maps</a></p>
4.719862,46.006061,Creatif,<p><b>Creatif</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Creatif 1009+LA+CHARTONNIERE+ARNAS'>Voir la devanture via Google Maps</a></p>
4.637549,49.929157,Design'hair&nail's,<p><b>Design'hair&nail's</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Design%27hair%26nail%27s 420+AV+VINCENT+AURIOL+REVIN'>Voir la devanture via Google Maps</a></p>
6.644889,45.894095,L'art D'avoir L'hair,<p><b>L'art D'avoir L'hair</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=L%27art+D%27avoir+L%27hair 27+RTE+DE+LA+CRY++CUCHET+COMBLOUX'>Voir la devanture via Google Maps</a></p>
2.749232,50.447934,Creat'iff,<p><b>Creat'iff</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Creat%27iff RUE+CASIMIR+BEUGNET+GRENAY'>Voir la devanture via Google Maps</a></p>
6.380376,48.213828,Abc D'hair,<p><b>Abc D'hair</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Abc+D%27hair PL+DE+L%27EGLISE+DOMEVRE-SUR-AVIERE'>Voir la devanture via Google Maps</a></p>
7.08491,48.723898,Le Nouvel Hair,<p><b>Le Nouvel Hair</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Le+Nouvel+Hair 2+RUE+DE+LA+MAIRIE+BUHL-LORRAINE'>Voir la devanture via Google Maps</a></p>
7.148938,43.662699,Namasthair,<p><b>Namasthair</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Namasthair 5+AV+DE+L+HOTEL+DE+VILLE+CAGNES-SUR-MER'>Voir la devanture via Google Maps</a></p>
2.863914,48.943261,Esthe'tif,<p><b>Esthe'tif</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Esthe%27tif 6+AV+THIERS+VILLENOY'>Voir la devanture via Google Maps</a></p>
4.472355,45.614494,L Hair Du Temps,<p><b>L Hair Du Temps</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=L+Hair+Du+Temps 5+PL+DE+L+EGLISE+COISE'>Voir la devanture via Google Maps</a></p>
3.956501,49.044099,Sarl Exp'hair Salon,<p><b>Sarl Exp'hair Salon</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Sarl+Exp%27hair+Salon 11+RUE+FLODOARD+EPERNAY'>Voir la devanture via Google Maps</a></p>
-2.092631,47.113245,Diminutif,<p><b>Diminutif</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Diminutif 37+RUE+DU+GENERAL+DE+GAULLE+PORNIC'>Voir la devanture via Google Maps</a></p>
-61.053358,14.612272,Au Peigne Fin S.a.s,<p><b>Au Peigne Fin S.a.s</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Au+Peigne+Fin+S.a.s 189+AV+MAURICE+BISHOP+FORT-DE-FRANCE'>Voir la devanture via Google Maps</a></p>
2.149345,43.94203,Salon Sportifs,<p><b>Salon Sportifs</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Salon+Sportifs 139+AV+ALBERT+THOMAS+ALBI'>Voir la devanture via Google Maps</a></p>
3.400256,50.078349,Hair De Beaute,<p><b>Hair De Beaute</b></p><p><a class='button' target='_blank' href='https://www.google.com/maps/?q=Hair+De+Beaute 1+RUE+DE+L+EGLISE+CLARY'>Voir la devanture via Google Maps</a></p>
